DBT_F,Humidity_Ratio_lb_lb,Enthalpy_BTU_lb,Dew_Point_F
32,0.0030156054853032067,10.92240314264189,27.170716060401812
33,0.0031404444026394552,11.298025302587936,28.037168696097552
34,0.0032695562415852634,11.678356393344936,28.900684944313262
35,0.003403382334684981,12.06387721858177,29.763351645122274
36,0.0035420728754979006,12.454755813745232,30.625168575351598
37,0.0036857821788300596,12.851164921372513,31.486135523545645
38,0.003834668780950717,13.253282108260912,32.39014743806471
39,0.003988895542409948,13.661289885709325,33.36496234298323
40,0.004148629753556823,14.075375832946957,34.33970898403113
41,0.004314043242861086,14.495732723868656,35.31438730948209
42,0.004485312488147307,14.922558657203265,36.28899726810039
43,0.004662618730856607,15.356057190248375,37.26353880914639
44,0.004846148093454855,15.796437476309334,38.23801188237519
45,0.005036091700115156,16.24391440599048,39.21241643804636
46,0.005232645800805374,16.69870875249015,40.18675242692011
47,0.005436011898922247,17.16104732106321,41.16101980026654
48,0.00564639688261636,17.631163102818277,42.13521850986579
49,0.005864013159962932,18.109295433028826,43.1093485080098
50,0.0060890787981408585,18.595690154146176,44.08340974751105
51,0.006321817666787622,19.090599783708406,45.05740218169991
52,0.006562459585711105,19.59428368735438,46.03132576443077
53,0.006811240477144581,20.107008257158565,47.00518045008469
54,0.00706840252274207,20.6290470955146,47.97896619357323
55,0.007334194325522808,21.160681204808967,48.95268295034096
56,0.007608871076980487,21.70219918313434,49.926330676368266
57,0.007892694729589532,22.253897426310942,50.899909328175454
58,0.008185934174947056,22.816080336492064,51.87341886282589
59,0.008488865427804028,23.389060537646827,52.846859237927866
60,0.008801771816255265,23.973159098231875,53.82023041164041
61,0.00912494417836407,24.568705761371092,54.793532342673174
62,0.009458681065520672,25.176039182889085,55.766764990291776
63,0.009803288952843287,25.79550717755566,56.73992831432178
64,0.010159082456947601,26.427466973918026,57.71302227514785
65,0.010526384561431127,27.072285478121326,58.686046833722905
66,0.010905526850431176,27.730339547132512,59.659001951564015
67,0.011296849750642162,28.402016271813437,60.631887590763384
68,0.011700702782187801,29.087713270301073,61.60470371398419
69,0.012117444818777303,29.78783899219078,62.577450284469
70,0.012547444357586044,30.502813034032567,63.550127266039986
71,0.012991079799333729,31.23306646668728,64.52273462310379
72,0.013448739739052574,31.979042175112816,65.49527232065373
73,0.013920823268067324,32.74119521118403,66.46774032427112
74,0.014407740287740296,33.519993160186445,67.44013860013256
75,0.014909911835556759,34.31591652164976,68.41246711500916
76,0.015427770424166277,35.12945910523348,69.3847258362708
77,0.01596176039402625,35.96112844241283,70.3569147318915
78,0.016512338280325677,36.81144621474978,71.32903377044755
79,0.017079973194915568,37.680948699590274,72.30108292112527
80,0.017665147224000782,38.570187234061336,73.273062153721
81,0.018268355842399792,39.47972869830224,74.24497143864626
82,0.018890108345221895,40.41015601891327,75.21681074692872
83,0.01953092829785927,41.3620686936614,76.18858005021717
84,0.020191354005242825,42.336083338542174,77.16027932078303
85,0.020871939001368786,43.33283425836394,78.13190853152348
86,0.02157325256015666,44.35297404208324,79.10346765596447
87,0.022295880228768744,45.39717418420051,80.07495666826586
88,0.023040424384577894,46.46612573359137,81.04637554322024
89,0.0238075048170523,47.56053997124313,82.01772425625926
90,0.02459775933589295,48.6811491184447,82.98900278345499
91,0.025411844406846573,49.82870707707845,83.96021110152233
92,0.02625043581670011,51.00399020375938,84.93134918782545
93,0.02711422936904944,52.20779811966824,85.90241702037491
94,0.028003941612551563,53.440954558058664,86.8734145778345
95,0.02892031060345198,54.70430825151616,87.84434183952422
96,0.02986409670430854,55.99873386119581,88.81519878542109
97,0.03083608342094754,57.32513295039871,89.78598539616324
98,0.031837078279817695,58.684435004997994,90.7567016530532
99,0.032867913748047276,60.07759850338732,91.72734753805788
100,0.033929448198661505,61.50561203880043,92.69792303381485
101,0.03502256692356908,62.969495497027324,93.66842812363579
102,0.036148183197105374,64.47030129275932,94.63886279150238
103,0.03730723939310872,66.009115668014,95.60922702207783
104,0.03850070815868772,67.58706005630323,96.57952080070338
105,0.03972959364807171,69.20529251647719,97.54974411340527
106,0.0409949328201492,70.8650092404258,98.51989694689375
107,0.042297796803558246,72.56744613911874,99.48997928856787
108,0.0436392923334524,74.31388051176671,100.45999112651738
109,0.045020563264359235,76.10563280322708,101.42993244952797
110,0.04644279216384779,77.94406845512484,102.39980324707798
111,0.047907201992077986,79.83059985657232,103.36960350934842
112,0.049415057872639626,81.76668840076127,104.33933322721921
113,0.05096766896050682,83.75384665418429,105.30899239227529
114,0.05256639041333505,85.79364064570986,106.27858099680964
115,0.05421262547281172,87.887692283295,107.24809903382308
116,0.05590782766323619,90.03768190666091,108.21754649702868
117,0.05765350311508805,92.24535098493102,109.18692338085441
118,0.059451213021879376,94.51250496885632,110.15622968044441
119,0.06130257623926605,96.84101630803914,111.12546539166354
120,0.06320927203606268,99.23282764434391,112.0946305110978
